id,state,county,perc_debt_student,med_debt_student,perc_debt_collect,med_debt_collect,med_monthdebt_student,perc_debt_student_nw,med_debt_student_nw,perc_debt_collect_nw,med_debt_collect_nw,med_monthdebt_student_nw,perc_debt_student_wh,med_debt_student_wh,perc_debt_collect_wh,med_debt_collect_wh,med_monthdebt_student_wh,perc_pop_wh,perc_pop_ba,perc_pop_whba,perc_pop_nwba,avg_income,avg_income_wh,avg_income_nw,ACS5yrdataflag
27113,Minnesota,Pennington,0.1740891,n<50,0.0202429,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1740891,n<50,0.0202429,n<50,n<50,0.91275692,0.160895497,0.165353462,0.087591238,58891.04688,58976.79297,57339.35547,1
27115,Minnesota,Pine,0.1621622,12613,0.034398,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1625616,12613,0.0344828,n<50,n<50,0.898726821,0.132196158,0.134319037,0.110701106,55262.08984,55885.76172,44383.27734,1
27117,Minnesota,Pipestone,0.2042253,n<50,0.0140845,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.2042253,n<50,0.0140845,n<50,n<50,0.911481738,0.189712122,0.197458625,0.066489361,61653.84375,62992.64063,42259.53125,1
27119,Minnesota,Polk,0.2152642,12880,0.0273973,n<50,138,N/A,N/A,N/A,N/A,N/A,0.2152642,12880,0.0273973,n<50,138,0.889751792,0.231941342,0.239967108,0.13051948,65071.46875,66140.10156,50707.37891,1
27121,Minnesota,Pope,0.1768293,n<50,0.0060976,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1768293,n<50,0.0060976,n<50,n<50,0.968944073,0.222054377,0.22329101,0.15646258,67894.69531,67930.99219,65802.4375,1
27123,Minnesota,Ramsey,0.2217862,19697,0.0275895,10322.5,200,0.2397476,15623.5,0.0512618,8533,179,0.21611,21118,0.0214324,11997,216,0.633181751,0.416916519,0.477095068,0.263590246,77231.47656,84424.83594,56190.03125,0
27125,Minnesota,Red Lake,0.1917808,n<50,0,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1917808,n<50,0,n<50,n<50,0.931297719,0.154477343,0.160044566,0.018181818,60194.76172,60948.70703,28838.46094,1
27127,Minnesota,Redwood,0.129771,n<50,0.0229008,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1317829,n<50,0.0232558,n<50,n<50,0.876995504,0.170469418,0.175559387,0.108935125,61431.42578,62698.01953,45063.57422,1
27129,Minnesota,Renville,0.1336032,n<50,0.0121457,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.139738,n<50,0.0131004,n<50,n<50,0.895062923,0.156772926,0.164546818,0.047752809,67554.07813,69555.14063,39558.15625,1
27131,Minnesota,Rice,0.1881497,17683,0.016632,n<50,211,N/A,N/A,N/A,N/A,N/A,0.1881497,17683,0.016632,n<50,211,0.843679667,0.283495277,0.309021592,0.090020791,75012.38281,77075.58594,48686.20703,0
27133,Minnesota,Rock,0.1621622,n<50,0.0067568,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1621622,n<50,0.0067568,n<50,n<50,0.947610557,0.204122439,0.210132226,0.035714287,63285.23828,64156.18359,25270.45508,1
27135,Minnesota,Roseau,0.1593626,n<50,0.0079681,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1593626,n<50,0.0079681,n<50,n<50,0.931412101,0.190209121,0.189013407,0.212927759,65682.33594,66471.02344,50344.98438,1
27137,Minnesota,St Louis,0.2054455,14480.5,0.0207302,12127,150,n<50,n<50,n<50,n<50,n<50,0.2057357,14284,0.0205736,12482.5,150,0.913172126,0.282366723,0.289641261,0.166125,65632.69531,67063.38281,41098.29297,0
27139,Minnesota,Scott,0.2382298,17401.5,0.0122411,n<50,200,N/A,N/A,N/A,N/A,N/A,0.2382298,17401.5,0.0122411,n<50,200,0.832991064,0.362233043,0.375846803,0.27915749,105941.9766,108889.1875,84997.07031,0
27141,Minnesota,Sherburne,0.240481,17616,0.0227121,n<50,164.5,N/A,N/A,N/A,N/A,N/A,0.240481,17616,0.0227121,n<50,164.5,0.924547315,0.274923027,0.27499193,0.273673922,87407.29688,87517.17969,84864.96875,0
27143,Minnesota,Sibley,0.1729958,n<50,0.0126582,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1729958,n<50,0.0126582,n<50,n<50,0.897410274,0.16283375,0.170474693,0.054652881,67462.39063,68059.64063,57175.15234,1
27145,Minnesota,Stearns,0.2096436,16022.5,0.0192872,n<50,171.5,N/A,N/A,N/A,N/A,N/A,0.2097252,16135,0.0190275,n<50,173,0.885894716,0.252486497,0.255118251,0.221570462,69507.66406,72417.72656,39616.27344,0
27147,Minnesota,Steele,0.1835749,13846.5,0.020934,n<50,150,N/A,N/A,N/A,N/A,N/A,0.1835749,13846.5,0.020934,n<50,150,0.878542304,0.253890276,0.263733327,0.125651419,70104.32813,71852.33594,50027.47266,1
27149,Minnesota,Stevens,0.1333333,n<50,0,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1333333,n<50,0,n<50,n<50,0.903592288,0.282972783,0.272475541,0.463492066,66134.42969,66328.67969,63670.14844,1
27151,Minnesota,Swift,0.1318681,n<50,0.021978,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1318681,n<50,0.021978,n<50,n<50,0.934383214,0.161825731,0.164702237,0.100000001,60250.86328,61369.68359,36055.61328,1
27153,Minnesota,Todd,0.1489362,n<50,0.0182371,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1489362,n<50,0.0182371,n<50,n<50,0.919398367,0.152288839,0.154931366,0.102502979,57802.41797,57920.84375,55085.88672,1
27155,Minnesota,Traverse,0.1153846,n<50,0.0192308,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1153846,n<50,0.0192308,n<50,n<50,0.915135622,0.180151448,0.182749793,0.14371258,64990.02734,66704.52344,36671.26563,1
27157,Minnesota,Wabasha,0.1672131,18017,0.0262295,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1672131,18017,0.0262295,n<50,n<50,0.951452196,0.211696759,0.21273078,0.184306562,73250.84375,73446.71875,67897.14844,1
27159,Minnesota,Wadena,0.1410256,n<50,0.0213675,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1410256,n<50,0.0213675,n<50,n<50,0.949996352,0.126748621,0.130813316,0.024861878,52287.44922,52721.06641,35518.88281,1
27161,Minnesota,Waseca,0.2090032,13364,0.0257235,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.2090032,13364,0.0257235,n<50,n<50,0.895313501,0.204312339,0.210884348,0.143514961,67492.38281,69849.54688,30697.05273,1
27163,Minnesota,Washington,0.2033165,17831,0.0112954,n<50,183,n<50,n<50,n<50,n<50,n<50,0.2033654,17831,0.0112981,n<50,183,0.834306479,0.425986677,0.428801477,0.408677042,108934.0625,109682.3984,103522.3516,0
27165,Minnesota,Watonwan,0.1638418,n<50,0.0338983,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1638418,n<50,0.0338983,n<50,n<50,0.754025698,0.158323318,0.181759894,0.041533545,62738.49609,63941.18359,56116.66797,1
27167,Minnesota,Wilkin,0.2352941,n<50,0.0588235,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.2352941,n<50,0.0588235,n<50,n<50,0.947134554,0.175225914,0.177762523,0.108433738,61219.95703,62159.35156,33814.12891,1
27169,Minnesota,Winona,0.2116402,16549,0.0277778,n<50,141,N/A,N/A,N/A,N/A,N/A,0.2116402,16549,0.0277778,n<50,141,0.919590712,0.282071143,0.289646864,0.169482842,62483.49609,63038.85938,50156.08203,1
27171,Minnesota,Wright,0.2150982,14862,0.0144778,n<50,172,N/A,N/A,N/A,N/A,N/A,0.2150982,14862,0.0144778,n<50,172,0.930803239,0.263744831,0.26626575,0.221332207,87132.9375,86291.1875,101646.4844,0
27173,Minnesota,Yellow Medicine,0.2413793,n<50,0.0344828,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.2413793,n<50,0.0344828,n<50,n<50,0.90814507,0.16116643,0.164029211,0.120087333,64553.8125,65456.71484,52256.09766,1
28001,Mississippi,Adams,0.1996403,23837,0.0395683,n<50,145,0.1961207,20918,0.0387931,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.379061252,0.17759417,0.244269028,0.131106749,45101.27344,64545.32422,30200.25391,1
28003,Mississippi,Alcorn,0.1039698,8962,0.0151229,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1046512,9060,0.0155039,n<50,n<50,0.832391024,0.161523849,0.169602722,0.110919543,47830.87891,50407.92578,31224.53516,1
28005,Mississippi,Amite,0.1197917,n<50,0.015625,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.572352052,0.120741703,0.137760699,0.096325457,42852.91797,51139.98047,30443.08594,1
28007,Mississippi,Attala,0.122807,n<50,0.0307018,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.550456345,0.148537368,0.181275696,0.10115163,49922.58594,59229.87109,37646.125,1
28009,Mississippi,Benton,0.1651376,n<50,0.0183486,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.1447368,n<50,0.0263158,n<50,n<50,0.602361262,0.105614036,0.110091746,0.097955301,50775.16797,56543.86328,39462.53906,1
28011,Mississippi,Bolivar,0.2100193,15415,0.0520231,n<50,136,0.28877,15315,0.0802139,n<50,n<50,0.1320755,n<50,0,n<50,n<50,0.325533241,0.211158559,0.341932088,0.1387005,41320.09375,61959.95703,30090.29883,1
28013,Mississippi,Calhoun,0.1094527,n<50,0.0099502,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1065574,n<50,0.0081967,n<50,n<50,0.653864384,0.111715525,0.130972698,0.064939551,42010.18359,47330.36719,29459.61523,1
28015,Mississippi,Carroll,0.1181818,n<50,0.0181818,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.1216216,n<50,0.027027,n<50,n<50,0.645095766,0.136301562,0.168521464,0.065502182,53213.45313,59635.62891,36100.39844,1
28017,Mississippi,Chickasaw,0.1808511,10847,0.0425532,n<50,n<50,0.2368421,n<50,0.0921053,n<50,n<50,0.0740741,n<50,0.0185185,n<50,n<50,0.516704023,0.107149161,0.136085391,0.069973782,44436.22656,54386.66797,31596.60938,1
28019,Mississippi,Choctaw,0.1515152,n<50,0.040404,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1538462,n<50,0.0307692,n<50,n<50,0.675963581,0.134537801,0.168233544,0.052441228,41459.28125,48523.77344,25714.36914,1
28021,Mississippi,Claiborne,0.3193277,n<50,0.0504202,n<50,n<50,0.3193277,n<50,0.0504202,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.13622722,0.155605555,0.134311512,0.159847125,33990.35156,68862.77344,27436.35938,1
28023,Mississippi,Clarke,0.1319149,n<50,0.0255319,n<50,n<50,0.2280702,n<50,0.0701754,n<50,n<50,0.0943396,n<50,0.0125786,n<50,n<50,0.635863602,0.139274523,0.181866601,0.05172414,48674.65234,59091.58203,29471.15234,1
28025,Mississippi,Clay,0.2434457,13793,0.071161,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.395630956,0.178109825,0.277721941,0.097909644,46064.74609,70167.74219,29288.09766,1
28027,Mississippi,Coahoma,0.2016575,19310,0.0331492,n<50,n<50,0.2028169,19725,0.0338028,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.225588024,0.175993726,0.250878423,0.147002816,40207.99219,67049.8125,30915.84961,1
28029,Mississippi,Copiah,0.1750547,9795,0.0525164,n<50,n<50,0.2197802,n<50,0.0769231,n<50,n<50,0.0869565,n<50,0.0144928,n<50,n<50,0.451920748,0.14070566,0.192085043,0.088159308,48521.71875,63401.96094,33180.78516,1
28031,Mississippi,Covington,0.115942,n<50,0.0202899,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1012658,n<50,0.0253165,n<50,n<50,0.6130656,0.152638972,0.166844293,0.125143245,41738.51172,47181.21484,31317.48242,1
28033,Mississippi,De Soto,0.2001488,16374.5,0.03125,8478,145,N/A,N/A,N/A,N/A,N/A,0.1935041,16581,0.0279048,9374,146,0.68012172,0.230582714,0.232045606,0.22709091,73667.89063,79718.89844,59614.70703,0
28035,Mississippi,Forrest,0.2135562,16018.5,0.0371402,n<50,154.5,N/A,N/A,N/A,N/A,N/A,0.1640927,24396,0.0212355,n<50,167,0.575622499,0.249213681,0.277154714,0.202312469,46415.61328,57240.97266,29265.25781,0
28037,Mississippi,Franklin,0.0886076,n<50,0.0379747,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.0508475,n<50,0.0169492,n<50,n<50,0.631920576,0.179351926,0.183644995,0.170434788,55566.82031,63192.09375,42349.25391,1
28039,Mississippi,George,0.09375,n<50,0.015625,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.09375,n<50,0.015625,n<50,n<50,0.879198432,0.120414995,0.12832126,0.058510639,59546.47266,62556.36719,27365.57031,1
28041,Mississippi,Greene,0.088,n<50,0.024,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.0808081,n<50,0.010101,n<50,n<50,0.713567853,0.082119338,0.099270493,0.042560212,50420.16797,52561.41016,37543.96094,1
28043,Mississippi,Grenada,0.1493903,n<50,0.0304878,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.554907143,0.155532286,0.212255135,0.075760119,48425.91016,58339.80859,32424.8418,1
28045,Mississippi,Hancock,0.1166667,11855,0.0083333,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1183261,11710,0.007215,n<50,n<50,0.851162672,0.210218847,0.214829311,0.178983554,54903.26953,56517.69922,44267.14453,1
28047,Mississippi,Harrison,0.1646725,14708,0.0286524,9219,137,0.1802326,9796.5,0.0494186,n<50,n<50,0.1613183,15566,0.0260191,9603,140,0.653157949,0.226219073,0.238420665,0.198671907,56037.22266,61160.84375,45113.28906,0
28049,Mississippi,Hinds,0.2469233,21500,0.0523697,6660,176.5,0.259901,19849,0.0635314,5679,149,0.1553398,n<50,0.0097087,n<50,n<50,0.266120046,0.278769642,0.407295287,0.224149257,53520.29297,78111.0625,43442.90625,0
28051,Mississippi,Holmes,0.30721,15986.5,0.1065831,n<50,n<50,0.3232323,15816,0.1111111,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.162902191,0.122987084,0.225882351,0.099160947,31827.86523,57872.44141,26359.78125,1
28053,Mississippi,Humphreys,0.3103448,n<50,0.1172414,n<50,n<50,0.3103448,n<50,0.1172414,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.220057875,0.121137209,0.181091875,0.099495314,36351.84766,49082.37891,31392.72656,1
28055,Mississippi,Issaquena,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.343144864,0.071779743,0.17759563,0.012288786,33406.65234,50544.11719,22454.13477,1
28057,Mississippi,Itawamba,0.1349693,n<50,0.0184049,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1349693,n<50,0.0184049,n<50,n<50,0.909684002,0.132125184,0.13265799,0.124761902,50008.625,50701.375,39613.58594,1
28059,Mississippi,Jackson,0.1449599,14845,0.0254237,10342,149,0.1733333,n<50,0.0488889,n<50,n<50,0.1435247,15894,0.024032,n<50,160,0.686463952,0.18898499,0.220702976,0.108297333,61187.02344,71386,38498.72266,0
28061,Mississippi,Jasper,0.1166078,n<50,0.0318021,n<50,n<50,0.1052632,n<50,0.0300752,n<50,n<50,0.0526316,n<50,0,n<50,n<50,0.458162516,0.13367039,0.174377218,0.09320835,44039.70703,56943.02344,31640.74219,1
28063,Mississippi,Jefferson,0.2857143,n<50,0.0714286,n<50,n<50,0.3009709,n<50,0.0776699,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.138281047,0.164564684,0.283765346,0.143676788,34069.35156,70625.57813,28278.92578,1
28065,Mississippi,Jefferson Davis,0.212766,n<50,0.0496454,n<50,n<50,0.2173913,n<50,0.0434783,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.384054929,0.141529918,0.148852825,0.135977939,35656.50391,46146.85547,29140.69727,1
28067,Mississippi,Jones,0.1515152,13705,0.026393,n<50,139,0.1687898,15966,0.0382166,n<50,n<50,0.1435644,13287,0.0181518,n<50,n<50,0.652000725,0.220273212,0.243203387,0.164725065,55164.92578,63527.125,33605.23047,0
28069,Mississippi,Kemper,0.1428571,n<50,0.0336134,n<50,n<50,0.1445783,n<50,0.0481928,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.345705599,0.115196444,0.159203976,0.087366894,37640.73828,50229.24219,29238.85352,1
28071,Mississippi,Lafayette,0.1982116,19458,0.0208644,n<50,169,n<50,n<50,n<50,n<50,n<50,0.204918,18969,0.0229508,n<50,170.5,0.70437181,0.383336842,0.44956857,0.21487911,63829.93359,70561.10156,44747.36719,1
28073,Mississippi,Lamar,0.2263936,20735,0.032992,n<50,148.5,N/A,N/A,N/A,N/A,N/A,0.2199074,20703,0.0300926,n<50,138.5,0.747354984,0.359254152,0.385075927,0.261007875,68859.1875,75803.17969,46114.03906,1
28075,Mississippi,Lauderdale,0.1337699,17822,0.0261927,n<50,131,0.1949152,n<50,0.0466102,n<50,n<50,0.1362468,22187,0.0282776,n<50,n<50,0.53400892,0.168658003,0.220826447,0.096018411,54471.15234,73232.05469,31215.82813,0
28077,Mississippi,Lawrence,0.1181435,n<50,0.0126582,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0858896,n<50,0.006135,n<50,n<50,0.657714903,0.121431969,0.113011926,0.140022889,48893.72266,57135.125,32817.90234,1
28079,Mississippi,Leake,0.1176471,n<50,0.0123839,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.480499297,0.11804454,0.154479787,0.074561402,48143.52734,54095.3125,40017.60938,1
28081,Mississippi,Lee,0.1744361,15905,0.0451128,6294,144,n<50,n<50,n<50,n<50,n<50,0.1549101,15625.5,0.0373444,n<50,120,0.67155087,0.22750923,0.27584824,0.104480468,55598.47266,62741.6875,38372.22656,0
28083,Mississippi,Leflore,0.279661,14154.5,0.0995763,n<50,163,0.2879464,14750,0.1004464,n<50,164,N/A,N/A,N/A,N/A,N/A,0.240512758,0.175371394,0.269059896,0.136868238,37647.08984,58971.47266,28343.13867,1
28085,Mississippi,Lincoln,0.1314741,13282.5,0.0179283,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.126294,13213,0.0186335,n<50,n<50,0.671825111,0.152049869,0.166594088,0.117190994,49334.37891,56035.39063,34060.07031,1
28087,Mississippi,Lowndes,0.2022587,16938,0.0482546,n<50,148.5,0.2313726,17435,0.0705882,n<50,n<50,0.1428571,13528,0.0296496,n<50,n<50,0.526692212,0.218341514,0.272760242,0.147166908,53058.14844,68267.27344,33996.30078,1
28089,Mississippi,Madison,0.213366,20000,0.0275904,n<50,161,0.2017937,19320.5,0.0381166,n<50,n<50,0.1934984,18199,0.0123839,n<50,180,0.558831155,0.416262835,0.535377502,0.239225388,87724.22656,103869.4375,63321.08984,0
28091,Mississippi,Marion,0.1102362,n<50,0.0314961,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.1351351,n<50,0.036036,n<50,n<50,0.649622738,0.130467013,0.135375574,0.120064035,50653.21094,57770.30078,36895.48828,1
28093,Mississippi,Marshall,0.1464646,16787,0.03367,n<50,n<50,0.1742739,n<50,0.0207469,n<50,n<50,0.1159875,n<50,0.0376176,n<50,n<50,0.482011825,0.133717597,0.153586835,0.112069704,50703.23438,57232.94922,43672.74609,1
28095,Mississippi,Monroe,0.1543986,9363,0.037702,n<50,n<50,0.2321429,n<50,0.0714286,n<50,n<50,0.1132597,n<50,0.0303867,n<50,n<50,0.671789885,0.146470189,0.174857348,0.081110068,47989.41406,53516.54297,35375.69531,1
28097,Mississippi,Montgomery,0.1455399,n<50,0.028169,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1176471,n<50,0.0196078,n<50,n<50,0.524655938,0.157712311,0.20483461,0.09585838,42307.13281,57392.07031,25317.76367,1
28099,Mississippi,Neshoba,0.0963173,n<50,0.01983,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.592900872,0.13535288,0.172354952,0.063212931,49797.36328,54058.69141,41644.65625,1
28101,Mississippi,Newton,0.1225627,n<50,0.0222841,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.0974576,n<50,0.0127119,n<50,n<50,0.623090088,0.158122122,0.20246914,0.067789197,53012.83203,62716.02734,33743.86719,1
28103,Mississippi,Noxubee,0.2684564,n<50,0.0671141,n<50,n<50,0.2684564,n<50,0.0671141,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.265278637,0.118625432,0.142792791,0.108011872,38390.23828,55589.28906,31469.10352,1
28105,Mississippi,Oktibbeha,0.2660167,20500,0.04039,n<50,190,n<50,n<50,n<50,n<50,n<50,0.1797753,n<50,0.0224719,n<50,n<50,0.573744059,0.429743618,0.564337194,0.253767908,52921.67969,65379.89844,34273.49219,1
28107,Mississippi,Panola,0.1425781,13240,0.0195313,n<50,n<50,0.159292,n<50,0.0176991,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.478427827,0.149222091,0.18700622,0.105478249,51164.56641,62927.16797,35354.59766,1
28109,Mississippi,Pearl River,0.1348195,14727,0.0180467,n<50,144,N/A,N/A,N/A,N/A,N/A,0.1356297,15920.5,0.0182992,n<50,146,0.818157136,0.139136121,0.147700757,0.089941263,50743.48438,52724.13672,39877.62109,1
28111,Mississippi,Perry,0.0931677,n<50,0.0372671,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.09375,n<50,0.0375,n<50,n<50,0.771888077,0.083111539,0.074017666,0.118235298,47106.67188,49233.33203,38460.20703,1
28113,Mississippi,Pike,0.141046,15285,0.0332805,n<50,140.5,0.1508197,n<50,0.0491803,n<50,n<50,0.1456954,n<50,0.013245,n<50,n<50,0.449482232,0.162815243,0.225974023,0.100466199,45305.50391,57687.14453,34377.46484,1
28115,Mississippi,Pontotoc,0.1368909,11397,0.0278422,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.1283293,11397,0.0266344,n<50,n<50,0.773634374,0.129954144,0.132629991,0.118456557,53430.94141,56672.51953,39780.42578,1
28117,Mississippi,Prentiss,0.1346633,8435,0.0274314,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1328321,7909,0.0275689,n<50,n<50,0.833490908,0.119401194,0.126467928,0.075357296,44839.83203,46219.50391,35550.63672,1
28119,Mississippi,Quitman,0.0980392,n<50,0.0196078,n<50,n<50,0.1020408,n<50,0.0204082,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.283468634,0.128943756,0.19599764,0.095475912,36356.96094,54069.63672,27882.32422,1
28121,Mississippi,Rankin,0.1792771,18930.5,0.0245783,9613,177,n<50,n<50,n<50,n<50,n<50,0.180466,19155.5,0.0237977,n<50,179,0.752461493,0.291216224,0.309576452,0.229294151,71830.78125,76131.39063,56625.27344,0
28123,Mississippi,Scott,0.1360382,14367,0.0334129,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1126126,n<50,0.036036,n<50,n<50,0.505390048,0.112391457,0.151034012,0.063764185,47091.65625,62200.875,29711.09375,1
28125,Mississippi,Sharkey,0.1756757,n<50,0.0945946,n<50,n<50,n<50,n<50,n<50,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.27658689,0.200449005,0.311663479,0.144305021,42349.91406,65457.21484,31020.13477,1
28127,Mississippi,Simpson,0.11,n<50,0.02,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0940171,n<50,0.017094,n<50,n<50,0.616218388,0.127222061,0.14770712,0.087483615,46423.87891,53644.875,33009.47656,1
28129,Mississippi,Smith,0.1272727,n<50,0.0181818,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0864198,n<50,0.0246914,n<50,n<50,0.746816754,0.130017698,0.148017004,0.062693156,54544.46875,60558.32813,32035.85352,1
28131,Mississippi,Stone,0.1785714,n<50,0.015873,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1785714,n<50,0.015873,n<50,n<50,0.770497262,0.13445738,0.140128762,0.112098135,55554.40625,60923.60938,36555.03906,1
28133,Mississippi,Sunflower,0.2721893,13777.5,0.0798817,n<50,142.5,0.2763158,13746.5,0.0822368,n<50,144,n<50,n<50,n<50,n<50,n<50,0.250295579,0.143664464,0.208237544,0.11739029,42500.69531,66118.3125,33263.71875,1
28135,Mississippi,Tallahatchie,0.1987578,n<50,0.0496894,n<50,n<50,0.18,n<50,0.04,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.361521482,0.085405998,0.123991199,0.062363077,42546.55859,53567.39844,32830.62891,1
28137,Mississippi,Tate,0.1616915,11811,0.0273632,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1625,11811,0.0275,n<50,n<50,0.650994182,0.167435735,0.199477345,0.094870873,59982.79688,69407.0625,39237.34375,1
28139,Mississippi,Tippah,0.121875,n<50,0.028125,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.121875,n<50,0.028125,n<50,n<50,0.776049674,0.129181638,0.138964817,0.087681159,50770.46484,50267.54688,53051.92188,1
28141,Mississippi,Tishomingo,0.0661765,n<50,0.0147059,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0661765,n<50,0.0147059,n<50,n<50,0.934336483,0.112220913,0.113797672,0.086792454,46505.5,46681.59375,43473.33203,1
28143,Mississippi,Tunica,0.2063492,n<50,0.0634921,n<50,n<50,0.2111111,n<50,0.0666667,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.210842803,0.173277333,0.327085853,0.119999997,43597.74219,52512.57031,40313.17188,1
28145,Mississippi,Union,0.1222707,16158.5,0.0174672,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1222707,16158.5,0.0174672,n<50,n<50,0.788357139,0.137842983,0.153610438,0.068081342,49810.91406,53527.49609,33365.96875,1
28147,Mississippi,Walthall,0.0980392,n<50,0.0147059,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.528909087,0.109900087,0.124521069,0.089752823,45729.96094,57743.67188,30387.54883,1
28149,Mississippi,Warren,0.1816901,15908,0.0323944,n<50,154,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.485401928,0.243664712,0.289573014,0.191245794,55950.85938,71002.86719,39918.12109,1
28151,Mississippi,Washington,0.2331671,20870,0.063591,6607,175,0.2356771,20000,0.0664063,6607,163.5,n<50,n<50,n<50,n<50,n<50,0.264409393,0.188342094,0.260098428,0.156000182,44255.09375,66547.45313,34638.33203,1
28153,Mississippi,Wayne,0.1322581,n<50,0.0258065,n<50,n<50,0.122807,n<50,0.0175439,n<50,n<50,0.1306306,n<50,0.027027,n<50,n<50,0.585002899,0.136241406,0.172862887,0.073654391,52171.98047,62342.53125,34795.03125,1
28155,Mississippi,Webster,0.1493506,n<50,0.0454545,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1523179,n<50,0.0463576,n<50,n<50,0.777677774,0.172050983,0.19679381,0.070401214,48006.52734,54560.94531,24233.63867,1
28157,Mississippi,Wilkinson,0.129771,n<50,0.0229008,n<50,n<50,0.129771,n<50,0.0229008,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.287854463,0.145113364,0.20019342,0.118789002,41067.37109,56863.70703,33297.72266,1
28159,Mississippi,Winston,0.1689655,n<50,0.0344828,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.508156359,0.165055469,0.245795608,0.06586615,46754.57813,57739.37891,32905.30859,1
